task_id,order_id,warehouse_id,task_type,assigned_robot,wes_status,fleet_status,source_zone,dest_zone,created_at
TSK-002792-1,ORD-002792,DC-08,REPLENISH,RBT-0330,EXECUTING,EXECUTING,DC-08-Z02,DC-08-Z04,2026-08-18T14:17:00
TSK-002792-2,ORD-002792,DC-08,REPLENISH,RBT-0360,QUEUED,FAILED,DC-08-Z09,DC-08-Z01,2026-08-18T15:16:00
TSK-002793-1,ORD-002793,DC-07,PICK,RBT-0213,EXECUTING,ASSIGNED,DC-07-Z06,DC-07-Z10,2026-08-19T14:45:00
TSK-002794-1,ORD-002794,DC-01,PICK,RBT-0540,COMPLETE,EXECUTING,DC-01-Z04,DC-01-Z04,2026-08-12T10:49:00
TSK-002795-1,ORD-002795,DC-12,MOVE,RBT-0545,ASSIGNED,ASSIGNED,DC-12-Z01,DC-12-Z11,2026-08-16T17:08:00
TSK-002796-1,ORD-002796,DC-11,STAGE,RBT-0131,EXECUTING,FAILED,DC-11-Z05,DC-11-Z03,2026-08-03T14:13:00
TSK-002796-2,ORD-002796,DC-11,REPLENISH,RBT-0142,QUEUED,EXECUTING,DC-11-Z09,DC-11-Z11,2026-08-03T14:35:00
TSK-002796-3,ORD-002796,DC-11,PACK_FEED,RBT-0220,EXECUTING,ASSIGNED,DC-11-Z05,DC-11-Z10,2026-08-03T15:01:00
TSK-002797-1,ORD-002797,DC-10,PACK_FEED,RBT-0238,EXECUTING,QUEUED,DC-10-Z05,DC-10-Z03,2026-08-30T07:04:00
TSK-002798-1,ORD-002798,DC-03,MOVE,RBT-0568,BLOCKED,COMPLETE,DC-03-Z04,DC-03-Z12,2026-08-02T18:04:00
TSK-002798-2,ORD-002798,DC-03,PACK_FEED,RBT-0468,QUEUED,FAILED,DC-03-Z07,DC-03-Z03,2026-08-02T18:24:00
TSK-002798-3,ORD-002798,DC-03,PICK,RBT-0464,QUEUED,FAILED,DC-03-Z05,DC-03-Z12,2026-08-02T19:31:00
TSK-002799-1,ORD-002799,DC-03,PACK_FEED,RBT-0146,BLOCKED,QUEUED,DC-03-Z05,DC-03-Z08,2026-09-02T19:23:00
TSK-002799-2,ORD-002799,DC-03,PACK_FEED,RBT-0256,COMPLETE,COMPLETE,DC-03-Z07,DC-03-Z08,2026-09-02T19:36:00
TSK-002799-3,ORD-002799,DC-03,PACK_FEED,RBT-0097,EXECUTING,ASSIGNED,DC-03-Z03,DC-03-Z09,2026-09-02T20:10:00
TSK-002799-4,ORD-002799,DC-03,STAGE,RBT-0689,COMPLETE,FAILED,DC-03-Z04,DC-03-Z07,2026-09-02T19:04:00
TSK-002800-1,ORD-002800,DC-12,REPLENISH,RBT-0363,EXECUTING,COMPLETE,DC-12-Z09,DC-12-Z02,2026-08-03T14:34:00
TSK-002800-2,ORD-002800,DC-12,REPLENISH,RBT-0472,QUEUED,COMPLETE,DC-12-Z01,DC-12-Z09,2026-08-03T14:03:00
TSK-002800-3,ORD-002800,DC-12,REPLENISH,RBT-0187,ASSIGNED,COMPLETE,DC-12-Z07,DC-12-Z09,2026-08-03T14:19:00
TSK-002801-1,ORD-002801,DC-07,MOVE,RBT-0064,EXECUTING,EXECUTING,DC-07-Z09,DC-07-Z11,2026-09-02T23:06:00
TSK-002801-2,ORD-002801,DC-07,PACK_FEED,RBT-0413,BLOCKED,ASSIGNED,DC-07-Z11,DC-07-Z11,2026-09-03T00:11:00
TSK-002801-3,ORD-002801,DC-07,REPLENISH,RBT-0276,BLOCKED,ASSIGNED,DC-07-Z03,DC-07-Z06,2026-09-03T00:31:00
TSK-002801-4,ORD-002801,DC-07,STAGE,RBT-0137,EXECUTING,QUEUED,DC-07-Z07,DC-07-Z03,2026-09-03T00:20:00
TSK-002802-1,ORD-002802,DC-06,PACK_FEED,RBT-0666,COMPLETE,EXECUTING,DC-06-Z03,DC-06-Z10,2026-09-02T06:56:00
TSK-002802-2,ORD-002802,DC-06,MOVE,RBT-0457,COMPLETE,EXECUTING,DC-06-Z06,DC-06-Z07,2026-09-02T06:46:00
TSK-002802-3,ORD-002802,DC-06,STAGE,RBT-0209,COMPLETE,QUEUED,DC-06-Z08,DC-06-Z07,2026-09-02T05:55:00
TSK-002802-4,ORD-002802,DC-06,PICK,RBT-0073,BLOCKED,QUEUED,DC-06-Z10,DC-06-Z12,2026-09-02T05:56:00
TSK-002803-1,ORD-002803,DC-17,REPLENISH,RBT-0330,ASSIGNED,FAILED,DC-17-Z12,DC-17-Z11,2026-08-12T02:38:00
TSK-002804-1,ORD-002804,DC-14,STAGE,RBT-0455,EXECUTING,FAILED,DC-14-Z05,DC-14-Z07,2026-08-20T21:35:00
TSK-002805-1,ORD-002805,DC-08,PICK,RBT-0321,ASSIGNED,FAILED,DC-08-Z02,DC-08-Z04,2026-08-09T18:40:00
TSK-002805-2,ORD-002805,DC-08,MOVE,RBT-0277,COMPLETE,EXECUTING,DC-08-Z03,DC-08-Z08,2026-08-09T19:28:00
TSK-002805-3,ORD-002805,DC-08,MOVE,RBT-0305,BLOCKED,FAILED,DC-08-Z04,DC-08-Z04,2026-08-09T20:23:00
TSK-002805-4,ORD-002805,DC-08,PACK_FEED,RBT-0037,EXECUTING,FAILED,DC-08-Z02,DC-08-Z07,2026-08-09T19:44:00
TSK-002806-1,ORD-002806,DC-05,STAGE,RBT-0038,EXECUTING,COMPLETE,DC-05-Z06,DC-05-Z01,2026-08-13T18:00:00
TSK-002806-2,ORD-002806,DC-05,REPLENISH,RBT-0369,BLOCKED,ASSIGNED,DC-05-Z11,DC-05-Z08,2026-08-13T18:17:00
TSK-002806-3,ORD-002806,DC-05,STAGE,RBT-0005,ASSIGNED,FAILED,DC-05-Z03,DC-05-Z08,2026-08-13T17:02:00
TSK-002807-1,ORD-002807,DC-04,STAGE,RBT-0025,EXECUTING,ASSIGNED,DC-04-Z05,DC-04-Z09,2026-09-03T09:41:00
TSK-002808-1,ORD-002808,DC-12,PICK,RBT-0268,ASSIGNED,EXECUTING,DC-12-Z08,DC-12-Z11,2026-08-10T15:03:00
TSK-002808-2,ORD-002808,DC-12,PACK_FEED,RBT-0340,BLOCKED,ASSIGNED,DC-12-Z06,DC-12-Z02,2026-08-10T15:40:00
TSK-002808-3,ORD-002808,DC-12,STAGE,RBT-0666,COMPLETE,FAILED,DC-12-Z09,DC-12-Z09,2026-08-10T15:28:00
TSK-002809-1,ORD-002809,DC-08,MOVE,RBT-0566,QUEUED,EXECUTING,DC-08-Z03,DC-08-Z08,2026-08-10T14:42:00
TSK-002810-1,ORD-002810,DC-04,STAGE,RBT-0410,COMPLETE,QUEUED,DC-04-Z11,DC-04-Z02,2026-08-08T05:09:00
TSK-002811-1,ORD-002811,DC-03,MOVE,RBT-0117,QUEUED,COMPLETE,DC-03-Z07,DC-03-Z09,2026-08-20T21:14:00
TSK-002812-1,ORD-002812,DC-13,MOVE,RBT-0453,COMPLETE,FAILED,DC-13-Z04,DC-13-Z02,2026-08-22T00:14:00
TSK-002812-2,ORD-002812,DC-13,MOVE,RBT-0095,EXECUTING,COMPLETE,DC-13-Z02,DC-13-Z05,2026-08-21T22:16:00
TSK-002812-3,ORD-002812,DC-13,PACK_FEED,RBT-0488,ASSIGNED,FAILED,DC-13-Z04,DC-13-Z11,2026-08-21T23:38:00
TSK-002813-1,ORD-002813,DC-08,STAGE,RBT-0269,ASSIGNED,COMPLETE,DC-08-Z05,DC-08-Z04,2026-08-12T01:32:00
TSK-002813-2,ORD-002813,DC-08,PACK_FEED,RBT-0318,ASSIGNED,EXECUTING,DC-08-Z07,DC-08-Z09,2026-08-12T02:04:00
TSK-002814-1,ORD-002814,DC-08,STAGE,RBT-0497,QUEUED,FAILED,DC-08-Z11,DC-08-Z03,2026-08-02T12:17:00
TSK-002815-1,ORD-002815,DC-10,MOVE,RBT-0440,COMPLETE,FAILED,DC-10-Z01,DC-10-Z04,2026-08-24T16:13:00
TSK-002816-1,ORD-002816,DC-07,STAGE,RBT-0170,ASSIGNED,ASSIGNED,DC-07-Z02,DC-07-Z02,2026-08-08T07:17:00
TSK-002816-2,ORD-002816,DC-07,PICK,RBT-0412,BLOCKED,FAILED,DC-07-Z07,DC-07-Z12,2026-08-08T08:27:00
TSK-002816-3,ORD-002816,DC-07,PACK_FEED,RBT-0595,QUEUED,QUEUED,DC-07-Z12,DC-07-Z06,2026-08-08T07:06:00
TSK-002816-4,ORD-002816,DC-07,PACK_FEED,RBT-0012,QUEUED,QUEUED,DC-07-Z11,DC-07-Z07,2026-08-08T07:56:00
TSK-002817-1,ORD-002817,DC-15,PACK_FEED,RBT-0009,ASSIGNED,FAILED,DC-15-Z06,DC-15-Z12,2026-08-17T21:20:00
TSK-002817-2,ORD-002817,DC-15,STAGE,RBT-0273,EXECUTING,COMPLETE,DC-15-Z09,DC-15-Z01,2026-08-17T20:10:00
TSK-002817-3,ORD-002817,DC-15,PICK,RBT-0599,EXECUTING,QUEUED,DC-15-Z11,DC-15-Z07,2026-08-17T20:21:00
TSK-002817-4,ORD-002817,DC-15,PICK,RBT-0640,EXECUTING,FAILED,DC-15-Z02,DC-15-Z08,2026-08-17T21:08:00
TSK-002818-1,ORD-002818,DC-04,PACK_FEED,RBT-0191,EXECUTING,COMPLETE,DC-04-Z11,DC-04-Z07,2026-08-21T22:45:00
TSK-002818-2,ORD-002818,DC-04,MOVE,RBT-0483,QUEUED,ASSIGNED,DC-04-Z10,DC-04-Z08,2026-08-21T22:48:00
TSK-002818-3,ORD-002818,DC-04,PACK_FEED,RBT-0130,QUEUED,ASSIGNED,DC-04-Z07,DC-04-Z02,2026-08-21T22:39:00
TSK-002818-4,ORD-002818,DC-04,STAGE,RBT-0312,ASSIGNED,QUEUED,DC-04-Z08,DC-04-Z09,2026-08-21T23:55:00
TSK-002819-1,ORD-002819,DC-16,PACK_FEED,RBT-0494,ASSIGNED,EXECUTING,DC-16-Z05,DC-16-Z03,2026-08-01T20:07:00
TSK-002819-2,ORD-002819,DC-16,PACK_FEED,RBT-0070,BLOCKED,ASSIGNED,DC-16-Z01,DC-16-Z05,2026-08-01T20:25:00
TSK-002820-1,ORD-002820,DC-01,PACK_FEED,RBT-0137,QUEUED,QUEUED,DC-01-Z12,DC-01-Z04,2026-08-30T01:23:00
TSK-002820-2,ORD-002820,DC-01,PICK,RBT-0494,COMPLETE,QUEUED,DC-01-Z09,DC-01-Z05,2026-08-29T23:58:00
TSK-002821-1,ORD-002821,DC-14,REPLENISH,RBT-0370,QUEUED,QUEUED,DC-14-Z07,DC-14-Z02,2026-09-01T09:50:00
TSK-002821-2,ORD-002821,DC-14,PACK_FEED,RBT-0199,COMPLETE,EXECUTING,DC-14-Z08,DC-14-Z10,2026-09-01T08:56:00
TSK-002821-3,ORD-002821,DC-14,PACK_FEED,RBT-0616,EXECUTING,ASSIGNED,DC-14-Z07,DC-14-Z06,2026-09-01T09:08:00
TSK-002821-4,ORD-002821,DC-14,REPLENISH,RBT-0214,BLOCKED,COMPLETE,DC-14-Z09,DC-14-Z01,2026-09-01T10:03:00
TSK-002822-1,ORD-002822,DC-09,PICK,RBT-0387,ASSIGNED,FAILED,DC-09-Z10,DC-09-Z07,2026-08-06T22:00:00
TSK-002823-1,ORD-002823,DC-17,STAGE,RBT-0633,BLOCKED,COMPLETE,DC-17-Z03,DC-17-Z01,2026-08-27T23:00:00
TSK-002823-2,ORD-002823,DC-17,REPLENISH,RBT-0261,ASSIGNED,QUEUED,DC-17-Z03,DC-17-Z03,2026-08-28T00:09:00
TSK-002824-1,ORD-002824,DC-10,PICK,RBT-0671,QUEUED,COMPLETE,DC-10-Z02,DC-10-Z10,2026-08-06T14:25:00
TSK-002824-2,ORD-002824,DC-10,STAGE,RBT-0598,QUEUED,EXECUTING,DC-10-Z01,DC-10-Z05,2026-08-06T14:00:00
TSK-002825-1,ORD-002825,DC-01,MOVE,RBT-0094,EXECUTING,ASSIGNED,DC-01-Z07,DC-01-Z04,2026-08-05T19:33:00
TSK-002825-2,ORD-002825,DC-01,PICK,RBT-0003,QUEUED,FAILED,DC-01-Z08,DC-01-Z05,2026-08-05T19:17:00
TSK-002825-3,ORD-002825,DC-01,MOVE,RBT-0587,COMPLETE,EXECUTING,DC-01-Z06,DC-01-Z02,2026-08-05T20:02:00
TSK-002826-1,ORD-002826,DC-10,PICK,RBT-0061,ASSIGNED,QUEUED,DC-10-Z02,DC-10-Z06,2026-08-04T19:26:00
TSK-002827-1,ORD-002827,DC-05,MOVE,RBT-0377,BLOCKED,QUEUED,DC-05-Z04,DC-05-Z02,2026-08-28T02:10:00
TSK-002827-2,ORD-002827,DC-05,STAGE,RBT-0498,COMPLETE,QUEUED,DC-05-Z06,DC-05-Z05,2026-08-28T02:52:00
TSK-002828-1,ORD-002828,DC-08,MOVE,RBT-0050,COMPLETE,ASSIGNED,DC-08-Z07,DC-08-Z12,2026-08-19T19:06:00
TSK-002828-2,ORD-002828,DC-08,MOVE,RBT-0373,BLOCKED,ASSIGNED,DC-08-Z06,DC-08-Z03,2026-08-19T19:39:00
TSK-002828-3,ORD-002828,DC-08,REPLENISH,RBT-0563,BLOCKED,EXECUTING,DC-08-Z10,DC-08-Z06,2026-08-19T20:01:00
TSK-002828-4,ORD-002828,DC-08,PICK,RBT-0489,QUEUED,EXECUTING,DC-08-Z11,DC-08-Z12,2026-08-19T19:11:00
TSK-002829-1,ORD-002829,DC-16,MOVE,RBT-0260,EXECUTING,ASSIGNED,DC-16-Z08,DC-16-Z09,2026-08-31T11:20:00
TSK-002829-2,ORD-002829,DC-16,PICK,RBT-0566,ASSIGNED,FAILED,DC-16-Z07,DC-16-Z05,2026-08-31T10:35:00
TSK-002829-3,ORD-002829,DC-16,STAGE,RBT-0404,BLOCKED,FAILED,DC-16-Z02,DC-16-Z01,2026-08-31T10:37:00
TSK-002829-4,ORD-002829,DC-16,PICK,RBT-0396,COMPLETE,ASSIGNED,DC-16-Z12,DC-16-Z11,2026-08-31T10:23:00
TSK-002830-1,ORD-002830,DC-11,PACK_FEED,RBT-0181,EXECUTING,QUEUED,DC-11-Z05,DC-11-Z11,2026-08-18T00:24:00
TSK-002830-2,ORD-002830,DC-11,PICK,RBT-0265,EXECUTING,EXECUTING,DC-11-Z02,DC-11-Z11,2026-08-18T00:52:00
TSK-002830-3,ORD-002830,DC-11,STAGE,RBT-0507,COMPLETE,EXECUTING,DC-11-Z09,DC-11-Z10,2026-08-18T00:03:00
TSK-002830-4,ORD-002830,DC-11,STAGE,RBT-0590,QUEUED,FAILED,DC-11-Z04,DC-11-Z09,2026-08-17T23:46:00
TSK-002831-1,ORD-002831,DC-11,REPLENISH,RBT-0704,QUEUED,QUEUED,DC-11-Z09,DC-11-Z05,2026-09-04T06:53:00
TSK-002831-2,ORD-002831,DC-11,PICK,RBT-0205,ASSIGNED,COMPLETE,DC-11-Z03,DC-11-Z10,2026-09-04T06:10:00
TSK-002831-3,ORD-002831,DC-11,MOVE,RBT-0138,COMPLETE,ASSIGNED,DC-11-Z10,DC-11-Z07,2026-09-04T07:36:00
TSK-002832-1,ORD-002832,DC-17,PACK_FEED,RBT-0311,COMPLETE,FAILED,DC-17-Z05,DC-17-Z02,2026-08-28T11:56:00
TSK-002832-2,ORD-002832,DC-17,STAGE,RBT-0671,COMPLETE,ASSIGNED,DC-17-Z08,DC-17-Z04,2026-08-28T12:57:00
TSK-002832-3,ORD-002832,DC-17,STAGE,RBT-0068,EXECUTING,FAILED,DC-17-Z04,DC-17-Z07,2026-08-28T12:28:00
TSK-002833-1,ORD-002833,DC-13,REPLENISH,RBT-0302,EXECUTING,ASSIGNED,DC-13-Z08,DC-13-Z12,2026-08-19T13:56:00
TSK-002833-2,ORD-002833,DC-13,PACK_FEED,RBT-0177,BLOCKED,COMPLETE,DC-13-Z01,DC-13-Z05,2026-08-19T14:25:00
TSK-002833-3,ORD-002833,DC-13,MOVE,RBT-0499,BLOCKED,COMPLETE,DC-13-Z11,DC-13-Z09,2026-08-19T14:09:00
TSK-002834-1,ORD-002834,DC-14,PACK_FEED,RBT-0629,COMPLETE,FAILED,DC-14-Z04,DC-14-Z08,2026-08-14T12:03:00
TSK-002834-2,ORD-002834,DC-14,STAGE,RBT-0249,EXECUTING,COMPLETE,DC-14-Z03,DC-14-Z08,2026-08-14T11:07:00
TSK-002834-3,ORD-002834,DC-14,STAGE,RBT-0059,COMPLETE,QUEUED,DC-14-Z06,DC-14-Z09,2026-08-14T11:22:00
TSK-002835-1,ORD-002835,DC-07,REPLENISH,RBT-0452,ASSIGNED,FAILED,DC-07-Z04,DC-07-Z06,2026-09-01T15:38:00
TSK-002836-1,ORD-002836,DC-07,PACK_FEED,RBT-0382,COMPLETE,ASSIGNED,DC-07-Z06,DC-07-Z01,2026-08-09T21:52:00
TSK-002836-2,ORD-002836,DC-07,PACK_FEED,RBT-0628,EXECUTING,COMPLETE,DC-07-Z05,DC-07-Z06,2026-08-09T21:26:00
TSK-002836-3,ORD-002836,DC-07,MOVE,RBT-0519,EXECUTING,QUEUED,DC-07-Z07,DC-07-Z07,2026-08-09T21:30:00
TSK-002836-4,ORD-002836,DC-07,STAGE,RBT-0124,COMPLETE,ASSIGNED,DC-07-Z12,DC-07-Z10,2026-08-09T20:47:00
TSK-002837-1,ORD-002837,DC-06,PICK,RBT-0516,EXECUTING,ASSIGNED,DC-06-Z12,DC-06-Z02,2026-08-16T12:09:00
TSK-002837-2,ORD-002837,DC-06,STAGE,RBT-0603,QUEUED,EXECUTING,DC-06-Z12,DC-06-Z12,2026-08-16T12:59:00
TSK-002837-3,ORD-002837,DC-06,PICK,RBT-0654,QUEUED,COMPLETE,DC-06-Z05,DC-06-Z08,2026-08-16T12:58:00
TSK-002837-4,ORD-002837,DC-06,STAGE,RBT-0692,BLOCKED,COMPLETE,DC-06-Z02,DC-06-Z01,2026-08-16T12:09:00
TSK-002838-1,ORD-002838,DC-05,MOVE,RBT-0710,ASSIGNED,EXECUTING,DC-05-Z07,DC-05-Z04,2026-08-24T10:03:00
TSK-002838-2,ORD-002838,DC-05,REPLENISH,RBT-0079,QUEUED,EXECUTING,DC-05-Z04,DC-05-Z05,2026-08-24T10:20:00
TSK-002838-3,ORD-002838,DC-05,MOVE,RBT-0314,EXECUTING,COMPLETE,DC-05-Z07,DC-05-Z10,2026-08-24T10:03:00
TSK-002839-1,ORD-002839,DC-15,MOVE,RBT-0403,BLOCKED,FAILED,DC-15-Z04,DC-15-Z07,2026-08-18T11:30:00
TSK-002839-2,ORD-002839,DC-15,PICK,RBT-0618,ASSIGNED,ASSIGNED,DC-15-Z09,DC-15-Z06,2026-08-18T11:22:00
TSK-002840-1,ORD-002840,DC-16,PICK,RBT-0658,ASSIGNED,QUEUED,DC-16-Z06,DC-16-Z05,2026-09-03T18:08:00
TSK-002840-2,ORD-002840,DC-16,STAGE,RBT-0123,BLOCKED,FAILED,DC-16-Z04,DC-16-Z06,2026-09-03T17:28:00
TSK-002840-3,ORD-002840,DC-16,PACK_FEED,RBT-0607,BLOCKED,COMPLETE,DC-16-Z12,DC-16-Z12,2026-09-03T17:43:00
TSK-002841-1,ORD-002841,DC-02,REPLENISH,RBT-0558,BLOCKED,COMPLETE,DC-02-Z09,DC-02-Z12,2026-08-15T22:18:00
TSK-002841-2,ORD-002841,DC-02,STAGE,RBT-0360,COMPLETE,COMPLETE,DC-02-Z07,DC-02-Z06,2026-08-15T21:22:00
TSK-002842-1,ORD-002842,DC-15,STAGE,RBT-0424,ASSIGNED,ASSIGNED,DC-15-Z10,DC-15-Z01,2026-08-28T17:38:00
TSK-002843-1,ORD-002843,DC-01,PICK,RBT-0152,EXECUTING,FAILED,DC-01-Z09,DC-01-Z03,2026-08-20T21:20:00
TSK-002843-2,ORD-002843,DC-01,PACK_FEED,RBT-0559,BLOCKED,EXECUTING,DC-01-Z02,DC-01-Z12,2026-08-20T21:30:00
TSK-002843-3,ORD-002843,DC-01,STAGE,RBT-0154,ASSIGNED,EXECUTING,DC-01-Z07,DC-01-Z08,2026-08-20T20:50:00
TSK-002844-1,ORD-002844,DC-10,MOVE,RBT-0210,COMPLETE,ASSIGNED,DC-10-Z10,DC-10-Z10,2026-08-29T00:58:00
TSK-002845-1,ORD-002845,DC-02,MOVE,RBT-0563,ASSIGNED,FAILED,DC-02-Z10,DC-02-Z06,2026-08-26T08:57:00
TSK-002845-2,ORD-002845,DC-02,PICK,RBT-0244,COMPLETE,EXECUTING,DC-02-Z02,DC-02-Z04,2026-08-26T10:00:00
TSK-002845-3,ORD-002845,DC-02,PACK_FEED,RBT-0501,EXECUTING,FAILED,DC-02-Z06,DC-02-Z05,2026-08-26T08:50:00
TSK-002846-1,ORD-002846,DC-07,STAGE,RBT-0578,ASSIGNED,COMPLETE,DC-07-Z08,DC-07-Z09,2026-08-23T16:07:00
TSK-002846-2,ORD-002846,DC-07,PICK,RBT-0279,COMPLETE,EXECUTING,DC-07-Z08,DC-07-Z06,2026-08-23T16:11:00
TSK-002847-1,ORD-002847,DC-06,PACK_FEED,RBT-0631,EXECUTING,COMPLETE,DC-06-Z01,DC-06-Z06,2026-08-29T12:40:00
TSK-002847-2,ORD-002847,DC-06,MOVE,RBT-0422,BLOCKED,ASSIGNED,DC-06-Z04,DC-06-Z07,2026-08-29T12:25:00
TSK-002847-3,ORD-002847,DC-06,MOVE,RBT-0373,EXECUTING,FAILED,DC-06-Z04,DC-06-Z01,2026-08-29T12:51:00
TSK-002848-1,ORD-002848,DC-12,MOVE,RBT-0325,COMPLETE,ASSIGNED,DC-12-Z11,DC-12-Z04,2026-08-22T10:59:00
TSK-002849-1,ORD-002849,DC-11,PICK,RBT-0685,ASSIGNED,QUEUED,DC-11-Z08,DC-11-Z08,2026-09-03T10:13:00
TSK-002849-2,ORD-002849,DC-11,PACK_FEED,RBT-0446,ASSIGNED,EXECUTING,DC-11-Z11,DC-11-Z02,2026-09-03T09:11:00
TSK-002849-3,ORD-002849,DC-11,PACK_FEED,RBT-0048,EXECUTING,QUEUED,DC-11-Z04,DC-11-Z01,2026-09-03T09:45:00
TSK-002850-1,ORD-002850,DC-10,PACK_FEED,RBT-0512,ASSIGNED,FAILED,DC-10-Z02,DC-10-Z02,2026-09-04T12:03:00
TSK-002850-2,ORD-002850,DC-10,PACK_FEED,RBT-0333,ASSIGNED,FAILED,DC-10-Z09,DC-10-Z11,2026-09-04T13:48:00
TSK-002851-1,ORD-002851,DC-05,MOVE,RBT-0095,EXECUTING,ASSIGNED,DC-05-Z07,DC-05-Z04,2026-08-03T11:13:00
TSK-002851-2,ORD-002851,DC-05,PICK,RBT-0034,QUEUED,ASSIGNED,DC-05-Z09,DC-05-Z03,2026-08-03T09:54:00
TSK-002851-3,ORD-002851,DC-05,PICK,RBT-0185,BLOCKED,QUEUED,DC-05-Z03,DC-05-Z08,2026-08-03T09:47:00
TSK-002851-4,ORD-002851,DC-05,REPLENISH,RBT-0144,COMPLETE,FAILED,DC-05-Z08,DC-05-Z01,2026-08-03T10:14:00
TSK-002852-1,ORD-002852,DC-10,PICK,RBT-0025,EXECUTING,QUEUED,DC-10-Z07,DC-10-Z06,2026-08-23T23:39:00
TSK-002852-2,ORD-002852,DC-10,PICK,RBT-0297,ASSIGNED,FAILED,DC-10-Z11,DC-10-Z08,2026-08-23T22:21:00
TSK-002852-3,ORD-002852,DC-10,PICK,RBT-0292,ASSIGNED,COMPLETE,DC-10-Z05,DC-10-Z03,2026-08-23T23:05:00
TSK-002853-1,ORD-002853,DC-18,MOVE,RBT-0311,QUEUED,EXECUTING,DC-18-Z06,DC-18-Z01,2026-08-12T21:22:00
TSK-002853-2,ORD-002853,DC-18,PACK_FEED,RBT-0652,BLOCKED,FAILED,DC-18-Z01,DC-18-Z10,2026-08-12T21:45:00
TSK-002853-3,ORD-002853,DC-18,REPLENISH,RBT-0593,QUEUED,ASSIGNED,DC-18-Z10,DC-18-Z01,2026-08-12T21:08:00
TSK-002854-1,ORD-002854,DC-17,MOVE,RBT-0222,ASSIGNED,FAILED,DC-17-Z04,DC-17-Z02,2026-08-01T12:47:00
TSK-002855-1,ORD-002855,DC-01,PACK_FEED,RBT-0437,QUEUED,FAILED,DC-01-Z07,DC-01-Z02,2026-08-11T05:39:00
TSK-002855-2,ORD-002855,DC-01,STAGE,RBT-0537,QUEUED,COMPLETE,DC-01-Z11,DC-01-Z03,2026-08-11T06:43:00
TSK-002855-3,ORD-002855,DC-01,STAGE,RBT-0344,QUEUED,EXECUTING,DC-01-Z01,DC-01-Z06,2026-08-11T05:26:00
TSK-002856-1,ORD-002856,DC-04,REPLENISH,RBT-0344,EXECUTING,FAILED,DC-04-Z03,DC-04-Z01,2026-09-03T14:05:00
TSK-002857-1,ORD-002857,DC-05,STAGE,RBT-0362,QUEUED,ASSIGNED,DC-05-Z05,DC-05-Z11,2026-08-28T22:10:00
TSK-002857-2,ORD-002857,DC-05,MOVE,RBT-0519,ASSIGNED,FAILED,DC-05-Z11,DC-05-Z02,2026-08-28T21:59:00
TSK-002857-3,ORD-002857,DC-05,REPLENISH,RBT-0504,ASSIGNED,EXECUTING,DC-05-Z08,DC-05-Z07,2026-08-28T22:19:00
TSK-002857-4,ORD-002857,DC-05,PACK_FEED,RBT-0352,QUEUED,ASSIGNED,DC-05-Z10,DC-05-Z09,2026-08-28T23:48:00
TSK-002858-1,ORD-002858,DC-03,STAGE,RBT-0033,BLOCKED,COMPLETE,DC-03-Z08,DC-03-Z11,2026-08-24T18:49:00
TSK-002858-2,ORD-002858,DC-03,PACK_FEED,RBT-0007,ASSIGNED,FAILED,DC-03-Z11,DC-03-Z09,2026-08-24T18:45:00
TSK-002858-3,ORD-002858,DC-03,STAGE,RBT-0164,EXECUTING,FAILED,DC-03-Z10,DC-03-Z09,2026-08-24T17:16:00
TSK-002859-1,ORD-002859,DC-18,PACK_FEED,RBT-0502,ASSIGNED,EXECUTING,DC-18-Z10,DC-18-Z10,2026-08-27T10:21:00
TSK-002859-2,ORD-002859,DC-18,PACK_FEED,RBT-0623,BLOCKED,EXECUTING,DC-18-Z02,DC-18-Z04,2026-08-27T09:28:00
TSK-002860-1,ORD-002860,DC-16,MOVE,RBT-0449,COMPLETE,FAILED,DC-16-Z05,DC-16-Z02,2026-08-25T17:19:00
TSK-002861-1,ORD-002861,DC-14,PACK_FEED,RBT-0393,BLOCKED,FAILED,DC-14-Z02,DC-14-Z12,2026-08-31T12:56:00
TSK-002861-2,ORD-002861,DC-14,MOVE,RBT-0093,ASSIGNED,ASSIGNED,DC-14-Z10,DC-14-Z08,2026-08-31T11:55:00
TSK-002862-1,ORD-002862,DC-12,PACK_FEED,RBT-0238,BLOCKED,ASSIGNED,DC-12-Z02,DC-12-Z04,2026-08-01T13:25:00
TSK-002863-1,ORD-002863,DC-18,STAGE,RBT-0537,QUEUED,FAILED,DC-18-Z04,DC-18-Z02,2026-08-28T18:37:00
TSK-002863-2,ORD-002863,DC-18,PACK_FEED,RBT-0688,EXECUTING,EXECUTING,DC-18-Z06,DC-18-Z10,2026-08-28T19:38:00
TSK-002864-1,ORD-002864,DC-04,PACK_FEED,RBT-0300,COMPLETE,ASSIGNED,DC-04-Z05,DC-04-Z02,2026-08-12T01:46:00
TSK-002864-2,ORD-002864,DC-04,STAGE,RBT-0535,EXECUTING,EXECUTING,DC-04-Z11,DC-04-Z09,2026-08-12T00:56:00
TSK-002864-3,ORD-002864,DC-04,PICK,RBT-0068,EXECUTING,EXECUTING,DC-04-Z09,DC-04-Z07,2026-08-12T02:37:00
TSK-002864-4,ORD-002864,DC-04,PICK,RBT-0355,COMPLETE,ASSIGNED,DC-04-Z09,DC-04-Z09,2026-08-12T01:46:00
