warehouse_id,sku,location,wms_qty,erp_qty,vision_qty,reserved_qty,inventory_status,last_cycle_count_days
DC-17,SKU-00387,DC-17-Z12-B064,181,183,180,17,AVAILABLE,62
DC-17,SKU-00165,DC-17-Z09-B057,121,123,121,6,AVAILABLE,132
DC-17,SKU-00845,DC-17-Z11-B034,195,194,198,2,AVAILABLE,107
DC-17,SKU-00921,DC-17-Z12-B030,174,174,175,4,HOLD,26
DC-17,SKU-00381,DC-17-Z08-B072,72,72,72,6,AVAILABLE,13
DC-17,SKU-00849,DC-17-Z02-B037,190,190,190,10,AVAILABLE,22
DC-17,SKU-00336,DC-17-Z04-B049,178,178,178,13,AVAILABLE,143
DC-17,SKU-00023,DC-17-Z11-B058,150,150,150,6,AVAILABLE,4
DC-17,SKU-01087,DC-17-Z02-B067,58,58,58,3,AVAILABLE,74
DC-17,SKU-00582,DC-17-Z04-B001,98,99,101,6,QUARANTINE,165
DC-17,SKU-00987,DC-17-Z04-B018,82,81,82,2,AVAILABLE,56
DC-17,SKU-01000,DC-17-Z02-B063,157,157,160,7,AVAILABLE,38
DC-17,SKU-00829,DC-17-Z12-B058,37,37,37,19,AVAILABLE,81
DC-17,SKU-00470,DC-17-Z08-B016,189,188,188,4,AVAILABLE,109
DC-17,SKU-00216,DC-17-Z03-B036,40,40,39,5,AVAILABLE,144
DC-17,SKU-00251,DC-17-Z11-B063,16,18,19,7,AVAILABLE,180
DC-17,SKU-00502,DC-17-Z05-B006,208,207,209,2,QUARANTINE,162
DC-17,SKU-01007,DC-17-Z10-B071,27,25,26,16,AVAILABLE,102
DC-17,SKU-00606,DC-17-Z06-B063,28,28,31,10,AVAILABLE,20
DC-17,SKU-00749,DC-17-Z12-B053,219,219,218,17,AVAILABLE,166
DC-17,SKU-00433,DC-17-Z01-B074,34,36,34,2,AVAILABLE,51
DC-17,SKU-01175,DC-17-Z03-B075,65,65,68,15,AVAILABLE,148
DC-17,SKU-00074,DC-17-Z05-B069,157,157,158,12,AVAILABLE,167
DC-17,SKU-01040,DC-17-Z03-B030,80,80,83,8,HOLD,7
DC-17,SKU-00467,DC-17-Z07-B070,74,73,71,18,AVAILABLE,120
DC-17,SKU-00367,DC-17-Z04-B038,4,6,3,2,AVAILABLE,134
DC-17,SKU-01073,DC-17-Z06-B059,3,3,3,3,AVAILABLE,120
DC-17,SKU-01038,DC-17-Z03-B047,74,75,73,20,HOLD,175
DC-17,SKU-00420,DC-17-Z06-B012,38,36,38,17,AVAILABLE,117
DC-17,SKU-01035,DC-17-Z09-B029,211,212,211,3,AVAILABLE,79
DC-17,SKU-00015,DC-17-Z04-B033,129,129,129,9,QUARANTINE,87
DC-17,SKU-00316,DC-17-Z10-B034,63,64,60,5,AVAILABLE,38
DC-17,SKU-00938,DC-17-Z10-B008,24,24,25,14,AVAILABLE,168
DC-17,SKU-00181,DC-17-Z09-B080,15,17,16,4,AVAILABLE,175
DC-17,SKU-00642,DC-17-Z06-B041,102,100,102,11,AVAILABLE,2
DC-17,SKU-01139,DC-17-Z02-B014,129,129,128,19,AVAILABLE,79
DC-17,SKU-01113,DC-17-Z12-B066,69,69,72,0,QUARANTINE,110
DC-17,SKU-00050,DC-17-Z12-B070,0,0,0,0,AVAILABLE,151
DC-17,SKU-00500,DC-17-Z10-B017,205,205,204,7,AVAILABLE,176
DC-17,SKU-01159,DC-17-Z07-B030,53,52,52,7,AVAILABLE,139
DC-17,SKU-00342,DC-17-Z10-B055,150,152,150,18,AVAILABLE,68
DC-17,SKU-00537,DC-17-Z10-B039,99,98,100,17,AVAILABLE,56
DC-17,SKU-00572,DC-17-Z06-B054,196,196,199,9,HOLD,135
DC-17,SKU-00243,DC-17-Z09-B028,38,38,39,19,AVAILABLE,0
DC-17,SKU-00496,DC-17-Z04-B079,85,87,85,13,HOLD,94
DC-17,SKU-00048,DC-17-Z04-B014,4,3,7,2,AVAILABLE,156
DC-17,SKU-01079,DC-17-Z03-B050,17,15,18,5,AVAILABLE,73
DC-17,SKU-01177,DC-17-Z07-B066,206,204,205,2,AVAILABLE,90
DC-17,SKU-00109,DC-17-Z02-B021,96,97,97,1,AVAILABLE,26
DC-17,SKU-00665,DC-17-Z06-B027,159,161,160,18,AVAILABLE,67
DC-17,SKU-00656,DC-17-Z02-B004,58,59,55,17,AVAILABLE,34
DC-17,SKU-00359,DC-17-Z02-B014,45,45,44,7,AVAILABLE,124
DC-17,SKU-00595,DC-17-Z10-B063,2,2,2,1,AVAILABLE,3
DC-17,SKU-00662,DC-17-Z11-B065,153,154,150,2,AVAILABLE,162
DC-17,SKU-00410,DC-17-Z11-B012,88,88,87,3,HOLD,58
DC-17,SKU-00431,DC-17-Z06-B068,211,211,211,3,AVAILABLE,4
DC-17,SKU-00993,DC-17-Z02-B066,157,159,160,3,AVAILABLE,77
DC-17,SKU-01090,DC-17-Z05-B035,0,0,0,0,AVAILABLE,85
DC-17,SKU-00208,DC-17-Z10-B020,134,135,134,19,QUARANTINE,96
DC-17,SKU-00066,DC-17-Z12-B034,86,86,83,18,AVAILABLE,171
DC-17,SKU-00975,DC-17-Z12-B010,40,38,40,10,AVAILABLE,92
DC-17,SKU-00485,DC-17-Z06-B060,75,75,75,8,AVAILABLE,98
DC-17,SKU-00058,DC-17-Z02-B052,24,24,25,20,QUARANTINE,153
DC-17,SKU-01054,DC-17-Z08-B070,134,135,137,19,QUARANTINE,6
DC-17,SKU-00784,DC-17-Z09-B060,131,129,132,5,AVAILABLE,10
DC-17,SKU-00335,DC-17-Z01-B023,208,209,209,16,AVAILABLE,92
DC-17,SKU-00301,DC-17-Z04-B051,51,52,50,16,AVAILABLE,103
DC-17,SKU-00292,DC-17-Z08-B047,182,182,182,0,HOLD,149
DC-17,SKU-00070,DC-17-Z04-B061,17,17,17,5,AVAILABLE,125
DC-17,SKU-01146,DC-17-Z08-B010,146,144,146,3,QUARANTINE,80
DC-17,SKU-00863,DC-17-Z10-B018,104,102,107,1,AVAILABLE,26
DC-17,SKU-00314,DC-17-Z08-B021,5,5,4,5,AVAILABLE,71
DC-17,SKU-00664,DC-17-Z01-B019,210,210,209,17,AVAILABLE,144
DC-17,SKU-00566,DC-17-Z03-B059,154,155,154,8,AVAILABLE,168
DC-17,SKU-01006,DC-17-Z06-B035,11,11,12,11,AVAILABLE,170
DC-17,SKU-00454,DC-17-Z12-B069,26,26,25,6,AVAILABLE,3
DC-17,SKU-00042,DC-17-Z06-B029,193,193,192,12,AVAILABLE,172
DC-17,SKU-00646,DC-17-Z01-B058,134,134,131,9,AVAILABLE,14
DC-17,SKU-00064,DC-17-Z10-B073,61,62,64,15,AVAILABLE,125
DC-17,SKU-00258,DC-17-Z07-B058,60,60,63,3,AVAILABLE,75
DC-17,SKU-00318,DC-17-Z11-B003,9,9,9,8,AVAILABLE,171
DC-17,SKU-00755,DC-17-Z03-B040,146,146,146,8,AVAILABLE,67
DC-17,SKU-01165,DC-17-Z05-B035,146,146,146,11,AVAILABLE,98
DC-17,SKU-01187,DC-17-Z01-B010,186,187,189,15,HOLD,100
DC-17,SKU-00188,DC-17-Z04-B061,82,81,81,4,AVAILABLE,48
DC-17,SKU-00581,DC-17-Z04-B042,196,195,199,3,AVAILABLE,55
DC-17,SKU-01020,DC-17-Z03-B027,190,189,187,11,AVAILABLE,2
DC-17,SKU-00835,DC-17-Z06-B015,112,111,109,10,AVAILABLE,60
DC-17,SKU-00390,DC-17-Z02-B008,50,50,50,1,QUARANTINE,55
DC-17,SKU-00275,DC-17-Z02-B075,159,159,156,6,QUARANTINE,54
DC-17,SKU-00088,DC-17-Z01-B041,184,184,187,12,AVAILABLE,180
DC-17,SKU-00974,DC-17-Z05-B074,116,117,119,15,AVAILABLE,140
DC-17,SKU-01169,DC-17-Z06-B030,211,213,214,5,AVAILABLE,167
DC-17,SKU-00684,DC-17-Z01-B043,69,69,69,16,AVAILABLE,140
DC-17,SKU-00759,DC-17-Z07-B051,152,154,152,7,HOLD,87
DC-17,SKU-00044,DC-17-Z07-B008,166,164,166,10,AVAILABLE,175
DC-17,SKU-00997,DC-17-Z06-B020,41,39,41,20,AVAILABLE,100
DC-17,SKU-00663,DC-17-Z09-B050,163,163,162,16,AVAILABLE,61
DC-17,SKU-00856,DC-17-Z08-B025,27,27,28,9,HOLD,33
DC-17,SKU-00951,DC-17-Z07-B030,190,190,193,10,AVAILABLE,106
DC-17,SKU-01111,DC-17-Z11-B039,5,5,2,2,AVAILABLE,57
DC-17,SKU-00637,DC-17-Z11-B040,207,206,208,2,AVAILABLE,72
DC-17,SKU-00579,DC-17-Z12-B076,145,147,145,10,AVAILABLE,146
DC-17,SKU-00924,DC-17-Z11-B066,203,203,203,6,AVAILABLE,66
DC-17,SKU-01053,DC-17-Z11-B016,211,211,208,3,AVAILABLE,94
DC-17,SKU-01044,DC-17-Z12-B013,113,113,113,14,AVAILABLE,154
DC-17,SKU-00735,DC-17-Z12-B064,176,176,179,0,AVAILABLE,138
DC-17,SKU-01124,DC-17-Z04-B007,13,12,14,13,AVAILABLE,146
DC-17,SKU-01176,DC-17-Z06-B045,32,30,32,11,AVAILABLE,97
DC-17,SKU-00524,DC-17-Z02-B035,93,93,90,8,AVAILABLE,5
DC-17,SKU-00738,DC-17-Z06-B029,59,59,59,14,HOLD,97
DC-17,SKU-00995,DC-17-Z06-B063,131,132,131,9,AVAILABLE,28
DC-17,SKU-01190,DC-17-Z06-B065,44,45,44,12,AVAILABLE,86
DC-17,SKU-00609,DC-17-Z10-B056,60,60,57,13,AVAILABLE,16
DC-17,SKU-01134,DC-17-Z04-B031,55,54,58,10,HOLD,108
DC-17,SKU-01088,DC-17-Z04-B023,181,183,182,1,QUARANTINE,89
DC-17,SKU-00830,DC-17-Z04-B014,10,10,13,9,AVAILABLE,30
DC-17,SKU-00792,DC-17-Z07-B071,35,35,35,11,AVAILABLE,96
DC-17,SKU-00797,DC-17-Z09-B054,184,184,181,8,AVAILABLE,133
DC-17,SKU-00126,DC-17-Z09-B069,102,103,102,11,AVAILABLE,6
DC-17,SKU-00055,DC-17-Z10-B052,199,199,200,2,AVAILABLE,8
DC-17,SKU-00377,DC-17-Z06-B011,195,196,192,11,HOLD,146
DC-17,SKU-00556,DC-17-Z06-B034,8,10,5,1,QUARANTINE,162
DC-17,SKU-00297,DC-17-Z02-B011,149,147,150,4,AVAILABLE,162
DC-17,SKU-00300,DC-17-Z06-B042,194,194,194,4,AVAILABLE,142
DC-17,SKU-00395,DC-17-Z04-B058,10,8,11,9,HOLD,147
DC-17,SKU-00901,DC-17-Z07-B017,121,123,121,9,AVAILABLE,132
DC-17,SKU-00281,DC-17-Z08-B034,155,155,155,16,AVAILABLE,143
DC-17,SKU-00822,DC-17-Z08-B047,134,136,134,2,AVAILABLE,66
DC-17,SKU-00272,DC-17-Z10-B074,156,155,156,20,AVAILABLE,156
DC-17,SKU-00320,DC-17-Z05-B021,116,116,116,8,QUARANTINE,103
DC-17,SKU-00237,DC-17-Z11-B038,3,4,4,0,AVAILABLE,158
DC-17,SKU-00971,DC-17-Z08-B064,58,60,58,20,AVAILABLE,44
DC-17,SKU-00082,DC-17-Z04-B044,36,36,36,8,AVAILABLE,73
DC-17,SKU-00440,DC-17-Z03-B041,79,78,79,6,AVAILABLE,151
DC-17,SKU-00839,DC-17-Z09-B071,141,140,140,4,AVAILABLE,139
DC-17,SKU-00550,DC-17-Z06-B002,42,41,42,17,AVAILABLE,77
DC-17,SKU-00403,DC-17-Z09-B060,127,127,127,3,AVAILABLE,123
DC-17,SKU-01098,DC-17-Z02-B008,15,15,15,13,AVAILABLE,46
DC-17,SKU-00928,DC-17-Z10-B050,149,151,150,20,AVAILABLE,11
DC-17,SKU-00742,DC-17-Z08-B058,203,202,204,14,AVAILABLE,33
DC-17,SKU-00668,DC-17-Z03-B072,22,22,21,9,AVAILABLE,114
DC-17,SKU-00104,DC-17-Z08-B054,109,107,106,8,AVAILABLE,130
DC-17,SKU-00743,DC-17-Z09-B036,38,39,35,20,AVAILABLE,69
DC-17,SKU-00952,DC-17-Z03-B054,179,177,179,8,AVAILABLE,51
DC-17,SKU-00720,DC-17-Z07-B026,175,175,175,0,AVAILABLE,22
DC-17,SKU-00059,DC-17-Z09-B018,107,106,107,3,AVAILABLE,128
DC-17,SKU-00472,DC-17-Z08-B069,219,217,222,4,AVAILABLE,53
DC-17,SKU-00819,DC-17-Z05-B040,214,214,213,18,AVAILABLE,132
DC-17,SKU-00006,DC-17-Z06-B051,16,15,19,2,AVAILABLE,162
DC-17,SKU-00590,DC-17-Z06-B074,81,81,82,9,AVAILABLE,139
DC-17,SKU-00176,DC-17-Z07-B032,3,3,0,2,AVAILABLE,128
DC-17,SKU-00306,DC-17-Z04-B022,99,98,102,10,AVAILABLE,64
DC-17,SKU-01085,DC-17-Z04-B068,59,61,62,4,AVAILABLE,40
DC-17,SKU-00857,DC-17-Z07-B063,12,14,12,12,AVAILABLE,15
DC-17,SKU-00462,DC-17-Z11-B040,69,69,69,10,AVAILABLE,51
DC-17,SKU-00186,DC-17-Z08-B036,134,133,135,7,AVAILABLE,91
DC-17,SKU-00081,DC-17-Z02-B018,21,21,21,11,AVAILABLE,43
DC-17,SKU-00246,DC-17-Z10-B061,43,41,43,17,AVAILABLE,94
DC-17,SKU-01028,DC-17-Z09-B053,122,122,119,9,AVAILABLE,100
DC-17,SKU-00465,DC-17-Z04-B051,207,205,207,1,AVAILABLE,102
DC-17,SKU-00610,DC-17-Z03-B019,32,31,32,14,AVAILABLE,26
DC-17,SKU-00118,DC-17-Z08-B024,214,214,214,12,AVAILABLE,14
DC-17,SKU-00151,DC-17-Z09-B034,118,118,118,10,AVAILABLE,94
DC-17,SKU-00324,DC-17-Z09-B067,12,14,13,3,AVAILABLE,63
DC-17,SKU-00389,DC-17-Z04-B071,98,98,98,13,AVAILABLE,49
DC-17,SKU-00345,DC-17-Z04-B042,92,93,89,17,AVAILABLE,141
DC-17,SKU-00877,DC-17-Z08-B044,215,216,215,3,AVAILABLE,143
DC-17,SKU-01072,DC-17-Z10-B058,173,173,173,20,AVAILABLE,152
DC-17,SKU-00393,DC-17-Z08-B048,155,155,154,2,AVAILABLE,139
DC-17,SKU-00153,DC-17-Z06-B020,43,45,46,16,AVAILABLE,14
DC-17,SKU-00809,DC-17-Z11-B009,164,165,161,14,AVAILABLE,48
DC-17,SKU-00964,DC-17-Z12-B019,82,82,85,11,AVAILABLE,66
DC-17,SKU-00193,DC-17-Z01-B079,26,26,25,5,AVAILABLE,43
DC-17,SKU-00490,DC-17-Z03-B077,149,149,146,17,AVAILABLE,131
DC-17,SKU-00883,DC-17-Z12-B080,21,22,24,19,AVAILABLE,50
DC-17,SKU-00545,DC-17-Z11-B001,35,35,38,4,AVAILABLE,100
DC-17,SKU-00224,DC-17-Z02-B002,177,176,177,6,AVAILABLE,100
DC-17,SKU-00788,DC-17-Z07-B022,53,51,53,18,AVAILABLE,81
DC-17,SKU-00495,DC-17-Z01-B049,47,49,44,6,AVAILABLE,152
DC-17,SKU-01102,DC-17-Z02-B055,92,90,92,2,AVAILABLE,3
DC-17,SKU-00773,DC-17-Z10-B057,123,122,123,20,HOLD,166
DC-17,SKU-00587,DC-17-Z02-B008,216,215,217,7,AVAILABLE,53
DC-17,SKU-00890,DC-17-Z09-B055,211,211,211,18,AVAILABLE,84
DC-17,SKU-00600,DC-17-Z05-B072,6,7,6,6,AVAILABLE,2
DC-17,SKU-00491,DC-17-Z06-B073,136,136,137,9,AVAILABLE,176
DC-17,SKU-00476,DC-17-Z04-B011,126,126,123,8,AVAILABLE,12
DC-17,SKU-00293,DC-17-Z10-B025,49,49,49,17,HOLD,104
DC-17,SKU-00560,DC-17-Z10-B046,158,158,159,8,AVAILABLE,23
DC-17,SKU-00322,DC-17-Z10-B007,197,197,198,11,AVAILABLE,91
DC-17,SKU-01063,DC-17-Z11-B076,78,80,79,14,AVAILABLE,68
DC-17,SKU-00438,DC-17-Z07-B024,197,195,194,17,QUARANTINE,106
DC-17,SKU-00108,DC-17-Z07-B019,57,58,57,8,AVAILABLE,75
DC-17,SKU-01199,DC-17-Z03-B036,163,163,163,10,AVAILABLE,89
DC-17,SKU-00192,DC-17-Z03-B048,84,86,81,19,AVAILABLE,100
DC-17,SKU-00902,DC-17-Z09-B016,17,19,17,0,HOLD,117
DC-17,SKU-00546,DC-17-Z01-B023,97,97,100,14,AVAILABLE,46
DC-17,SKU-00530,DC-17-Z03-B054,125,125,126,18,HOLD,34
DC-17,SKU-00812,DC-17-Z07-B010,207,209,204,2,AVAILABLE,98
DC-17,SKU-00976,DC-17-Z10-B001,49,51,50,6,AVAILABLE,153
DC-17,SKU-00916,DC-17-Z03-B021,88,88,91,19,AVAILABLE,86
DC-17,SKU-01031,DC-17-Z07-B037,197,195,196,7,AVAILABLE,32
DC-17,SKU-00424,DC-17-Z04-B077,48,48,48,14,AVAILABLE,97
DC-17,SKU-00679,DC-17-Z06-B009,125,125,124,18,QUARANTINE,146
DC-17,SKU-01166,DC-17-Z10-B034,106,106,109,8,AVAILABLE,143
DC-17,SKU-00152,DC-17-Z09-B049,41,43,44,7,AVAILABLE,166
DC-17,SKU-00957,DC-17-Z02-B028,216,216,215,0,QUARANTINE,75
DC-17,SKU-00798,DC-17-Z06-B023,186,188,186,2,AVAILABLE,111
DC-17,SKU-00874,DC-17-Z05-B026,69,71,69,17,AVAILABLE,6
DC-17,SKU-00820,DC-17-Z02-B026,85,84,88,1,QUARANTINE,13
DC-17,SKU-00939,DC-17-Z09-B028,75,75,75,18,AVAILABLE,133
DC-17,SKU-00649,DC-17-Z05-B074,191,189,194,19,AVAILABLE,145
DC-17,SKU-00313,DC-17-Z06-B046,103,103,103,16,AVAILABLE,151
DC-17,SKU-00534,DC-17-Z10-B061,49,49,52,18,AVAILABLE,157
DC-17,SKU-00404,DC-17-Z09-B005,219,219,220,19,AVAILABLE,46
DC-17,SKU-00876,DC-17-Z11-B028,23,21,26,18,AVAILABLE,61
DC-17,SKU-01058,DC-17-Z10-B076,139,139,136,15,HOLD,90
DC-18,SKU-01011,DC-18-Z11-B001,2,2,3,2,AVAILABLE,77
DC-18,SKU-00379,DC-18-Z08-B053,145,144,145,16,AVAILABLE,72
DC-18,SKU-00863,DC-18-Z09-B045,100,100,100,0,AVAILABLE,141
DC-18,SKU-01063,DC-18-Z03-B023,131,131,132,7,AVAILABLE,110
DC-18,SKU-01164,DC-18-Z01-B029,212,210,215,13,AVAILABLE,62
DC-18,SKU-00812,DC-18-Z04-B046,194,196,193,17,AVAILABLE,128
DC-18,SKU-00542,DC-18-Z10-B067,143,143,146,5,AVAILABLE,146
DC-18,SKU-00534,DC-18-Z06-B056,123,123,123,9,AVAILABLE,76
DC-18,SKU-00185,DC-18-Z08-B053,114,112,114,12,AVAILABLE,115
DC-18,SKU-00643,DC-18-Z02-B001,163,164,160,1,AVAILABLE,135
DC-18,SKU-00798,DC-18-Z11-B059,56,55,56,12,HOLD,17
DC-18,SKU-00490,DC-18-Z07-B078,115,115,115,18,AVAILABLE,67
DC-18,SKU-00527,DC-18-Z02-B045,218,218,217,15,HOLD,145
DC-18,SKU-00320,DC-18-Z09-B061,67,66,64,19,AVAILABLE,130
DC-18,SKU-00575,DC-18-Z10-B028,98,100,98,8,AVAILABLE,124
DC-18,SKU-00444,DC-18-Z08-B009,9,10,6,8,AVAILABLE,45
DC-18,SKU-00716,DC-18-Z08-B078,96,98,96,14,AVAILABLE,145
DC-18,SKU-00268,DC-18-Z08-B051,213,213,213,2,AVAILABLE,91
DC-18,SKU-00513,DC-18-Z09-B031,187,187,188,4,AVAILABLE,47
DC-18,SKU-00784,DC-18-Z11-B077,76,74,77,13,AVAILABLE,159
DC-18,SKU-01157,DC-18-Z06-B078,184,184,187,14,AVAILABLE,147
DC-18,SKU-00633,DC-18-Z05-B070,30,30,30,16,HOLD,81
DC-18,SKU-00377,DC-18-Z03-B060,9,7,9,6,AVAILABLE,148
DC-18,SKU-00956,DC-18-Z05-B062,156,156,155,4,AVAILABLE,68
DC-18,SKU-00243,DC-18-Z11-B076,3,3,3,0,AVAILABLE,91
DC-18,SKU-00277,DC-18-Z12-B055,20,20,23,8,AVAILABLE,86
DC-18,SKU-00897,DC-18-Z07-B024,129,129,130,20,AVAILABLE,140
DC-18,SKU-01178,DC-18-Z04-B041,1,0,1,1,AVAILABLE,171
DC-18,SKU-00666,DC-18-Z07-B059,34,34,33,17,AVAILABLE,175
DC-18,SKU-00755,DC-18-Z11-B061,210,210,210,1,AVAILABLE,118
DC-18,SKU-00007,DC-18-Z02-B042,109,109,110,3,AVAILABLE,95
DC-18,SKU-00091,DC-18-Z05-B026,128,128,128,11,AVAILABLE,19
DC-18,SKU-00272,DC-18-Z06-B011,209,209,209,18,AVAILABLE,173
DC-18,SKU-00992,DC-18-Z03-B015,0,0,0,0,AVAILABLE,133
DC-18,SKU-01039,DC-18-Z05-B053,192,191,192,11,AVAILABLE,141
DC-18,SKU-00010,DC-18-Z05-B039,74,74,73,20,AVAILABLE,173
DC-18,SKU-00595,DC-18-Z11-B072,198,199,201,5,AVAILABLE,133
DC-18,SKU-00632,DC-18-Z11-B046,68,68,71,1,AVAILABLE,124
DC-18,SKU-00998,DC-18-Z11-B068,21,20,21,16,AVAILABLE,52
DC-18,SKU-00224,DC-18-Z08-B030,123,124,120,12,AVAILABLE,75
DC-18,SKU-00556,DC-18-Z02-B002,12,12,12,11,AVAILABLE,85
DC-18,SKU-00528,DC-18-Z01-B072,156,154,156,18,AVAILABLE,162
DC-18,SKU-00937,DC-18-Z10-B040,105,104,104,6,AVAILABLE,36
DC-18,SKU-01113,DC-18-Z10-B034,68,70,68,18,AVAILABLE,108
DC-18,SKU-00213,DC-18-Z01-B004,4,5,7,1,AVAILABLE,120
DC-18,SKU-00990,DC-18-Z09-B042,136,135,135,11,AVAILABLE,93
DC-18,SKU-01044,DC-18-Z02-B017,101,102,101,10,AVAILABLE,20
DC-18,SKU-01129,DC-18-Z05-B053,13,11,13,12,HOLD,123
DC-18,SKU-00773,DC-18-Z07-B002,93,91,93,0,AVAILABLE,49
DC-18,SKU-00614,DC-18-Z08-B033,71,71,74,5,AVAILABLE,85
DC-18,SKU-00563,DC-18-Z12-B056,80,82,80,8,AVAILABLE,129
DC-18,SKU-00771,DC-18-Z05-B029,155,156,155,19,HOLD,139
DC-18,SKU-00862,DC-18-Z11-B073,86,87,86,11,AVAILABLE,44
DC-18,SKU-00832,DC-18-Z08-B053,64,64,67,7,QUARANTINE,138
DC-18,SKU-00508,DC-18-Z10-B022,154,156,153,15,AVAILABLE,49
DC-18,SKU-00978,DC-18-Z07-B059,67,67,67,9,AVAILABLE,76
DC-18,SKU-00113,DC-18-Z06-B044,101,101,104,2,AVAILABLE,49
DC-18,SKU-00723,DC-18-Z10-B074,125,125,125,18,AVAILABLE,154
DC-18,SKU-00598,DC-18-Z07-B034,186,186,186,19,AVAILABLE,171
DC-18,SKU-00141,DC-18-Z03-B054,132,132,132,12,AVAILABLE,132
DC-18,SKU-00082,DC-18-Z03-B018,53,51,56,1,AVAILABLE,91
DC-18,SKU-01189,DC-18-Z07-B065,194,194,193,3,AVAILABLE,95
DC-18,SKU-00431,DC-18-Z01-B076,210,209,210,18,AVAILABLE,144
DC-18,SKU-00731,DC-18-Z05-B057,152,153,152,17,QUARANTINE,140
DC-18,SKU-01163,DC-18-Z03-B055,44,46,43,11,QUARANTINE,14
DC-18,SKU-00194,DC-18-Z07-B066,144,146,147,14,AVAILABLE,43
DC-18,SKU-00693,DC-18-Z11-B026,96,95,96,17,AVAILABLE,150
DC-18,SKU-01117,DC-18-Z02-B035,173,173,173,11,AVAILABLE,39
DC-18,SKU-00116,DC-18-Z05-B034,145,145,145,11,AVAILABLE,35
DC-18,SKU-00578,DC-18-Z04-B065,110,110,109,12,AVAILABLE,25
DC-18,SKU-01100,DC-18-Z01-B047,171,173,174,0,AVAILABLE,126
DC-18,SKU-00809,DC-18-Z08-B073,37,39,40,10,AVAILABLE,17
DC-18,SKU-00041,DC-18-Z02-B072,46,46,46,12,HOLD,79
DC-18,SKU-00690,DC-18-Z04-B049,42,44,39,6,AVAILABLE,127
DC-18,SKU-00778,DC-18-Z10-B076,198,198,197,7,AVAILABLE,114
DC-18,SKU-01170,DC-18-Z12-B068,66,65,66,13,AVAILABLE,180
DC-18,SKU-00881,DC-18-Z04-B023,33,33,30,1,AVAILABLE,49
DC-18,SKU-01111,DC-18-Z01-B030,142,142,142,18,AVAILABLE,31
DC-18,SKU-00323,DC-18-Z11-B054,168,168,168,0,AVAILABLE,15
DC-18,SKU-00985,DC-18-Z09-B075,0,1,3,0,QUARANTINE,35
DC-18,SKU-00811,DC-18-Z08-B022,140,141,140,0,AVAILABLE,8
DC-18,SKU-00995,DC-18-Z03-B047,22,22,19,18,AVAILABLE,140
DC-18,SKU-00540,DC-18-Z05-B023,18,16,21,8,HOLD,10
DC-18,SKU-00938,DC-18-Z02-B080,21,20,21,18,QUARANTINE,98
DC-18,SKU-00372,DC-18-Z12-B034,186,185,185,16,AVAILABLE,82
DC-18,SKU-00631,DC-18-Z07-B061,39,37,39,18,AVAILABLE,153
DC-18,SKU-00193,DC-18-Z04-B028,135,135,135,1,HOLD,138
DC-18,SKU-00179,DC-18-Z05-B077,10,10,10,4,AVAILABLE,61
DC-18,SKU-00105,DC-18-Z03-B044,195,195,195,20,AVAILABLE,52
DC-18,SKU-00522,DC-18-Z07-B030,4,4,5,1,AVAILABLE,160
DC-18,SKU-00352,DC-18-Z11-B065,84,84,83,7,AVAILABLE,144
DC-18,SKU-00651,DC-18-Z11-B031,159,159,156,11,AVAILABLE,84
DC-18,SKU-00682,DC-18-Z07-B041,32,32,32,18,AVAILABLE,109
DC-18,SKU-00895,DC-18-Z05-B045,95,95,96,10,AVAILABLE,97
DC-18,SKU-00557,DC-18-Z10-B047,64,64,64,8,AVAILABLE,137
DC-18,SKU-01071,DC-18-Z06-B048,125,125,128,5,AVAILABLE,156
DC-18,SKU-00704,DC-18-Z11-B064,9,10,9,0,AVAILABLE,170
DC-18,SKU-01081,DC-18-Z06-B050,69,69,69,19,AVAILABLE,138
DC-18,SKU-00299,DC-18-Z04-B064,58,58,57,12,AVAILABLE,144
DC-18,SKU-00177,DC-18-Z01-B025,7,9,6,7,AVAILABLE,81
DC-18,SKU-00997,DC-18-Z04-B064,32,32,33,19,AVAILABLE,29
DC-18,SKU-00330,DC-18-Z10-B006,92,90,95,6,AVAILABLE,172
DC-18,SKU-00380,DC-18-Z10-B001,200,199,199,10,HOLD,31
DC-18,SKU-00366,DC-18-Z12-B036,162,162,162,10,AVAILABLE,0
DC-18,SKU-00031,DC-18-Z12-B022,74,75,73,3,AVAILABLE,28
DC-18,SKU-00062,DC-18-Z02-B016,213,213,213,10,AVAILABLE,46
DC-18,SKU-01123,DC-18-Z03-B024,197,197,196,0,AVAILABLE,101
DC-18,SKU-00028,DC-18-Z12-B044,211,213,211,13,AVAILABLE,114
DC-18,SKU-01049,DC-18-Z02-B007,191,191,192,1,AVAILABLE,172
DC-18,SKU-00712,DC-18-Z02-B008,47,46,46,20,AVAILABLE,163
DC-18,SKU-00856,DC-18-Z06-B032,182,180,182,10,AVAILABLE,129
DC-18,SKU-00725,DC-18-Z07-B073,179,179,176,3,AVAILABLE,105
DC-18,SKU-00152,DC-18-Z01-B051,59,59,58,15,AVAILABLE,41
DC-18,SKU-00789,DC-18-Z04-B051,126,125,123,6,AVAILABLE,93
DC-18,SKU-00817,DC-18-Z03-B039,76,76,77,10,AVAILABLE,131
DC-18,SKU-00665,DC-18-Z03-B035,118,119,118,0,AVAILABLE,79
DC-18,SKU-00337,DC-18-Z11-B047,207,208,206,3,AVAILABLE,35
